Month|Media Market|Product|Media_GRP_Cable_TV|Media_GRP_Network_TV|Media_GRP_Syndicated_TV|Media_GRP_Spanish_Cable_TV|Media_GRP_Spanish_Network_TV|Media_GRP_Spot_Radio|Media_GRP_Spot_TV|Media_Spend_Cable_TV|Media_Spend_Cable_TV_T12|Media_Spend_Network_TV|Media_Spend_Network_TV_T12|Media_Spend_Spanish_Cable_TV|Media_Spend_Spanish_Cable_TV_T12|Media_Spend_Spanish_Network_TV|Media_Spend_Spanish_Network_TV_T12|Media_Spend_Spot_Radio|Media_Spend_Spot_RadioT12|Media_Spend_Spot_TV|Media_Spend_Spot_TV_T12|Media_Spend_Syndicated_TV|Media_Spend_Syndicated_TV_T12|TTL Points of Distribution|Cases Per MM ACV|Cases Per Point Dist|%ACV Selling (avg) WL|Feat & Disp % ACV (avg) WL|Depth_of_Discount|$ Volume
10|NEW YORK|Star|0|0|0|0|0|4.029|1.792|0|0|0|0|0|0|0|0|1.255|128.475|8.588|32.012|0|0|1615|30.25|110.7675|100|19.2307692307692|7.76|1500834
10|NEW YORK|Greenbo|0|0|0|0|0|64.127|0|0|0|0|0|0|0|0|0|46.008|122.382|0|4.152|0|0|298|2|7.51855135658915|61.9230769230769|0.769230769230769|6.35|61494
10|NEW YORK|Boxy|0|0|0|0|0|0|0.614|0|0|0|0|0|0|0|0|0|5.839|0.972|57.632|0|0|1915|26.25|95.9125|100|15.7692307692308|8.3|1299339
10|ORLANDO-DAYTONA BCH-MELBRN|Jodo|0|0|0|0|0|37.934|1.241|0|0|0|0|0|0|0|0|2.777|10.654|0.491|56.789|0|0|3986|71.0833333333333|35.6751087495588|55.3611111111111|6.80555555555556|2.76|4455457
10|ORLANDO-DAYTONA BCH-MELBRN|Boxy|0|0|0|0|0|0|0.977|0|0|0|0|0|0|0|0|0|0|0.781|2.008|0|0|4983|99.375|54.31|100|8.375|6.14|1408051
10|PHOENIX (PRESCOTT)|Jodo|0|0|0|0|0|54.413|7.193|0|0|0|0|0|0|0|0|10.703|69.015|5.274|68.802|0|0|4736|113.611111111111|62.7245662693764|66.1324354657688|5.37317620650954|2.91|7536409
10|PHOENIX (PRESCOTT)|Star|0|0|0|0|0|0.495|0|0|0|0|0|0|0|0|0|0.075|9.035|0|2.853|0|0|4726|128.375|86.44125|100|21.2121212121212|4.5|2040675
10|PHOENIX (PRESCOTT)|Westhold|0|0|0|0|0|26.242|0|0|0|0|0|0|0|0|0|1.697|2.298|0|0|0|0|3309|88.375|51.235902045275|94.3712121212121|8.08080808080808|3.59|976828
10|PHOENIX (PRESCOTT)|Greenbo|0|0|0|0|0|129.36|0|0|0|0|0|0|0|0|0|25.18|66.584|0|0|0|0|3153|75.875|53.9969576554398|94.4962121212121|12.7525252525253|4.6|1141020
10|PHOENIX (PRESCOTT)|Boxy|0|0|0|0|0|0|0.937|0|0|0|0|0|0|0|0|0|0|0.774|1.157|0|0|3314|57.375|39.1606707049966|96.3686868686869|15.2777777777778|4.08|879241
10|PHOENIX (PRESCOTT)|Slapp|0|0|0|0|0|96.736|0|0|0|0|0|0|0|0|0|8.224|52.175|0|0|0|0|3125|114.5|94.2327345617514|90.739898989899|20.3282828282828|3.56|1334153
10|PORTLAND OR|Jodo|0|0|0|0|0|14.252|2.845|0|0|0|0|0|0|0|0|1.446|1.433|0.806|0|0|0|3014|47.125|15.2570983075312|41.966189674523|3.15277777777778|3.04|1221143
10|PORTLAND OR|Star|0|0|0|0|0|1.104|0|0|0|0|0|0|0|0|0|0.084|5.217|0|0|0|0|4241|135.625|51.7633964646465|99.875|6.5|3.88|1384873
10|RALEIGH-DURHAM (FAYETVLLE)|Jodo|0|0|0|0|0|35.622|1.87|0|0|0|0|0|0|0|0|2.036|0.604|0.762|30.397|0|0|1869|28.25|32.1488096677313|55.3798393451791|8.8627062202903|1.81|1826963
10|RALEIGH-DURHAM (FAYETVLLE)|Star|0|0|0|0|0|14.679|0|0|0|0|0|0|0|0|0|0.946|25.464|0|0|0|0|2736|46|53.3752688172043|99.2021276595745|36.836536261725|4.34|623915
10|RICHMOND-PETERSBURG|Jodo|0|0|0|0|0|0|5.234|0|0|0|0|0|0|0|0|0|0|0.208|0|0|0|1865|21.7777777777778|23.2445901041806|51.8055555555556|10.2222222222222|3.07|1427159
10|SACRAMNTO-STKTON-MODESTO|Jodo|0|0|0|0|0|17.884|2.463|0|0|0|0|0|0|0|0|1.521|3.028|0.751|0.187|0|0|1806|24.5555555555556|28.4723561586196|50.1666666666667|3.58333333333333|2.36|780338
10|SACRAMNTO-STKTON-MODESTO|Star|0|0|0|0|0|0.326|0|0|0|0|0|0|0|0|0|0.064|3.625|0|0.257|0|0|3414|59.25|68.5225|100|24.75|2.71|800948
10|SACRAMNTO-STKTON-MODESTO|Westhold|0|0|0|0|0|31.701|0|0|0|0|0|0|0|0|0|1.924|13.053|0|8.194|0|0|2285|23.25|26.8075|100|13|1.24|313772
10|SACRAMNTO-STKTON-MODESTO|Boxy|0|0|0|0|0|0|0.367|0|0|0|0|0|0|0|0|0|0|0.126|0.191|0|0|1713|15.5|17.9178191489362|98.5|15.75|3.85|208676
10|SACRAMNTO-STKTON-MODESTO|Slapp|0|0|0|0|0|53.393|0|0|0|0|0|0|0|0|0|2.826|18.892|0|0.021|0|0|1028|14.75|17.1668132627765|94.5|19.25|2.7|117536
10|SAN ANTONIO|Jodo|0|0|0|0|0|59.522|1.804|0|0|0|0|0|0|0|0|3.68|80.024|1.399|70.681|0|0|1708|218.638888888889|116.413791002826|47.4444444444444|0|1.77|7041271
10|SAN ANTONIO|Star|0|0|0|0|0|0|1.215|0|0|0|0|0|0|0|0|0|0.18|0.898|0.874|0|0|1471|199.5|105.589285714286|99|0|3.42|1457059
10|SAN ANTONIO|Westhold|0|0|0|0|0|53.848|0|0|0|0|0|0|0|0|0|2.52|2.678|0|197.682|0|0|1249|199.75|105.483882227319|86.5|0|3.25|1086614
10|SAN ANTONIO|Greenbo|0|0|0|0|0|135.549|0|0|0|0|0|0|0|0|0|11.918|83.768|0|0|0|0|1431|219.75|116.30133161512|96.75|0|5.65|1549524
10|SAN ANTONIO|Slapp|0|0|0|0|0|58.116|0|0|0|0|0|0|0|0|0|2.424|9.955|0|27.317|0|0|404|70.5|37.164530399274|57|0|0|215515
10|SAN DIEGO|Jodo|0|0|0|0|0|73.422|19.66|0|0|0|0|0|0|0|0|8.183|48.254|9.932|159.015|0|0|1743|35.9166666666667|32.6305687890871|48.3055555555556|5.47222222222222|4.02|694178
10|SAN DIEGO|Star|0|0|0|0|0|1.617|0|0|0|0|0|0|0|0|0|0.111|5.298|0|0.832|0|0|3797|69.5|62.965|100|26.5|4.9|727667
10|SAN DIEGO|Westhold|0|0|0|0|0|34.264|0.218|0|0|0|0|0|0|0|0|4.926|4.678|0.948|175.968|0|0|3121|38.25|34.645|100|12|3.86|399843
10|SAN DIEGO|Greenbo|0|0|0|0|0|187.105|0|0|0|0|0|0|0|0|0|23.621|93.153|0|0|0|0|1699|18.5|16.8086734693878|98|19.5|4.55|188813
10|SAN DIEGO|Slapp|0|0|0|0|0|115.178|0|0|0|0|0|0|0|0|0|8.695|73.216|0|0|0|0|2557|56.25|50.9183673469388|98|37.5|5.19|360630
10|SAN FRANCISCO-OAK-SAN JOSE|Jodo|0|0|0|0|0|19.592|3.405|0|0|0|0|0|0|0|0|10.307|47.287|3.307|160.788|0|0|2741|75.5138888888889|34.5332206563074|38.0555555555556|2.55555555555556|1.29|2063416
10|SAN FRANCISCO-OAK-SAN JOSE|Star|0|0|0|0|0|0.423|5.537|0|0|0|0|0|0|0|0|0.084|152.358|31.969|0.726|0|0|5681|262.375|149.5525|100|10.25|4.37|3675690
10|SAN FRANCISCO-OAK-SAN JOSE|Westhold|0|0|0|0|0|33.159|0.229|0|0|0|0|0|0|0|0|13.354|78.162|0.901|1918.897|0|0|5650|423.5|178.27|100|4.875|2.6|4175615
10|SAN FRANCISCO-OAK-SAN JOSE|Greenbo|0|0|0|0|0|58.552|0|0|0|0|0|0|0|0|0|36.316|86.67|0|0|0|0|1043|12.375|9.15682608282675|62.75|0.625|5.36|162728
10|SAN FRANCISCO-OAK-SAN JOSE|Slapp|0|0|0|0|0|16.24|0|0|0|0|0|0|0|0|0|6.328|36.229|0|0.45|0|0|2059|109.125|55.0377941043657|94|9|3.7|816330
10|SEATTLE-TACOMA|Jodo|0|0|0|0|0|59.251|3.865|0|0|0|0|0|0|0|0|8.373|11.748|1.16|8.873|0|0|3191|46.3333333333333|20.9833034712307|44.7794959908362|4.22222222222222|2.84|1904250
10|SEATTLE-TACOMA|Star|0|0|0|0|0|2.326|0|0|0|0|0|0|0|0|0|0.172|41.586|0|0|0|0|4400|132|69.6225|100|6.375|3.96|1797154
10|ST. LOUIS|Jodo|0|0|0|0|0|21.217|27.121|0|0|0|0|0|0|0|0|2.729|26.842|13.426|48.926|0|0|1913|240|68.5779992537196|53.1388888888889|0|1.32|3283753
10|ST. LOUIS|Star|0|0|0|0|0|0.384|0|0|0|0|0|0|0|0|0|0.008|3.693|0|0|0|0|644|60.5|17.3384122519144|80.75|0|5.67|173820
10|TAMPA-ST. PETE (SARASOTA)|Jodo|0|0|0|0|0|60.263|2.959|0|0|0|0|0|0|0|0|2.907|11.337|1.771|70.113|0|0|4006|77.7916666666667|59.7081829996177|56.3781500572738|6.59722222222222|2.57|7833224
10|TAMPA-ST. PETE (SARASOTA)|Star|0|0|0|0|0|199.933|0|0|0|0|0|0|0|0|0|8.85|14.059|0|0|0|0|5392|247.125|192.767849462366|98.9690721649485|12.75|3.39|4775774
10|TAMPA-ST. PETE (SARASOTA)|Greenbo|0|0|0|0|0|43.259|0|0|0|0|0|0|0|0|0|1.949|35.909|0|0|0|0|1191|12.875|11.3989169681098|68.9110824742268|2.25|6.21|185181
11|ALBANY GA|Jodo|0|0|0|0|0|0|1.82|0|0|0|0|0|0|0|0|0|0|0.37|0.079|0|0|2267|10.7333333333333|6.9127558476245|54.7584541062802|6.23188405797102|3.79|343306
11|ALBANY GA|Star|0|0|0|0|0|0|5.406|0|0|0|0|0|0|0|0|0|0|0.099|0|0|0|2845|25|15.924|100|25.4347826086957|4.19|226448
11|ATLANTA|Jodo|0|0|0|0|0|19.677|4.358|0|0|0|0|0|0|0|0|5.229|24.975|8.376|175.38|0|0|4405|148.344444444444|104.649357288418|50.025686417439|4.1008018327606|1.77|8153386
11|ATLANTA|Star|0|0|0|0|0|0.733|3.384|0|0|0|0|0|0|0|0|0.031|26.441|2.818|0|0|0|4425|78.3|62.6311528125706|91.494324690201|8.96907216494845|4.36|1813260
11|ATLANTA|Greenbo|0|0|0|0|0|96.353|0|0|0|0|0|0|0|0|0|18.92|207.523|0|0|0|0|1751|13.5|12.4737744499882|51.3266687493492|0|3.66|196755
11|CHARLOTTE|Jodo|0|0|0|0|0|15.219|13.877|0|0|0|0|0|0|0|0|3.423|34.586|10.711|105.465|0|0|2279|29.7333333333333|23.1764103775561|54.8101397330009|8.29645213235676|2.56|1583071
11|CHARLOTTE|Star|0|0|0|0|0|6.208|6.522|0|0|0|0|0|0|0|0|0.543|19.572|2.094|0|0|0|2996|35.8|27.93|100|38.080878915381|5.46|401752
11|CHARLOTTE|Boxy|0|0|0|0|0|0|9.897|0|0|0|0|0|0|0|0|0|0|7.285|0|0|0|2376|26.4|20.4472183908046|97.6227208976157|35.687237026648|4.6|271732
11|CHICAGO|Jodo|0|0|0|0|0|14.068|68.02|0|0|0|0|0|0|0|0|4.554|17.365|286.279|1039.905|0|0|2112|7.97777777777778|19.3157115383034|49.9290780141844|10.0709219858156|2.18|1254320
11|CHICAGO|Star|0|0|0|0|0|1.15|0|0|0|0|0|0|0|0|0|0.094|107.958|0|28.404|0|0|3607|33.8|82.08|100|37.8723404255319|3.3|1150668
11|CHICAGO|Greenbo|0|0|0|0|0|29.309|0|0|0|0|0|0|0|0|0|8.036|126.133|0|0|0|0|1134|5|12.3897754358776|94.0425531914894|10.6382978723404|3.23|151915
11|CHICAGO|Slapp|0|0|0|0|0|113.541|0|0|0|0|0|0|0|0|0|21.838|104.081|0|0|0|0|1272|12.6|30.7538199125364|88.2978723404255|1.91489361702128|2.58|219435
11|CINCINNATI|Jodo|0|0|0|0|0|43.178|19.184|0|0|0|0|0|0|0|0|2.431|16.655|3.71|0.214|0|0|2048|179.111111111111|61.4480560807036|50.5679012345679|0|0.56|3635686
11|CINCINNATI|Star|0|0|0|0|0|2.661|3.079|0|0|0|0|0|0|0|0|0.048|5.466|0.019|0|0|0|1046|67.4|22.8960888680862|94|0|1.89|323743
11|DALLAS-FT. WORTH|Jodo|0|0|0|0|0|347.501|10.021|0|0|0|0|0|0|0|0|30.914|46.828|18.827|146.59|0|0|4886|119.622222222222|79.3325413604068|54.2888888888889|3.26666666666667|3.75|9778720
11|DALLAS-FT. WORTH|Star|0|0|0|0|0|57.804|7.88|0|0|0|0|0|0|0|0|9.605|77.584|4.679|6.575|0|0|6486|197.9|124.127632653061|99.8|11.8|3.54|4190061
11|DALLAS-FT. WORTH|Westhold|0|0|0|0|0|67.963|0.568|0|0|0|0|0|0|0|0|6.343|35.682|0.551|1000.149|0|0|5730|199.8|119.632168418883|99|7|6.1|3783248
11|DALLAS-FT. WORTH|Greenbo|0|0|0|0|0|35.827|0|0|0|0|0|0|0|0|0|12.637|243.294|0|92.667|0|0|3861|95.5|60.5980535971965|98.9|8.6|5.76|2021305
11|DALLAS-FT. WORTH|Boxy|0|0|0|0|0|0|11.325|0|0|0|0|0|0|0|0|0|0|5.134|13.096|0|0|3577|45.5|30.4647405680569|90.5|5.1|5|968687
11|DALLAS-FT. WORTH|Slapp|0|0|0|0|0|106.102|0|0|0|0|0|0|0|0|0|17.015|61.249|0|0.203|0|0|1719|27.5|17.9856994822938|66.5|0|4.24|300344
11|DETROIT|Jodo|0|0|0|0|0|19.331|0|0|0|0|0|0|0|0|0|3.108|32.504|0|75.815|0|0|1561|18.1111111111111|37.1041762526986|35.0392817059484|3.07519640852974|2.95|1907155
11|DETROIT|Star|0|0|0|0|0|4.279|3.168|0|0|0|0|0|0|0|0|0.178|9.82|1.161|0|0|0|3020|17|35.1338571428571|99.5959595959596|8.28282828282828|3.7|471955
11|DETROIT|Greenbo|0|0|0|0|0|6.144|0|0|0|0|0|0|0|0|0|1.257|0|0|0|0|0|1314|3.4|6.94918127629734|93.3333333333333|0|4.96|91072
11|HONOLULU|Jodo|0|0|0|0|0|340.691|5.863|0|0|0|0|0|0|0|0|11.956|35.971|1.594|1.393|0|0|2104|27.8444444444444|5.98683653217982|46.7555555555556|4.17777777777778|3.45|447826
11|HONOLULU|Star|0|0|0|0|0|0|142.224|0|0|0|0|0|0|0|0|0|2.911|10.352|68.776|0|0|4170|117.6|25.178|100|28.4|3.29|375866
11|HONOLULU|Boxy|0|0|0|0|0|0|36.234|0|0|0|0|0|0|0|0|0|0|3.039|30.809|0|0|5865|280|59.978|100|45.4|4.48|875746
11|HOUSTON|Jodo|0|0|0|0|0|289.684|0.219|0|0|0|0|0|0|0|0|69.212|1009.472|1.709|343.956|0|0|5072|135.877777777778|110.657174863283|56.3555555555556|2.23333333333333|4.44|12302454
11|HOUSTON|Star|0|0|0|0|0|0.56|3.041|0|0|0|0|0|0|0|0|0.111|84.667|3.297|7.294|0|0|6924|176.4|128.695464646465|99.9|7.3|5.12|4335921
11|HOUSTON|Westhold|0|0|0|0|0|98.596|0|0|0|0|0|0|0|0|0|9.543|38.174|0|813.969|0|0|5882|158.5|108.209889942214|93|2.2|2.11|2971142
11|HOUSTON|Greenbo|0|0|0|0|0|31.568|0|0|0|0|0|0|0|0|0|10.052|191.969|0|0|0|0|4978|119.3|85.6015849607953|97.3|6.4|6.03|2684324
11|HOUSTON|Boxy|0|0|0|0|0|0|0.198|0|0|0|0|0|0|0|0|0|0|0.062|1.602|0|0|4777|63.3|46.4606745624023|91|4|5.04|1408106
11|HOUSTON|Slapp|0|0|0|0|0|123.925|0|0|0|0|0|0|0|0|0|16.441|74.705|0|0|0|0|2266|32|23.443799681314|63.1|0.6|1.84|307705
11|LAS VEGAS|Jodo|0|0|0|0|0|0.011|12.632|0|0|0|0|0|0|0|0|0.031|1.046|10.049|2.147|0|0|1963|24.1777777777778|12.0557080381798|43.0888888888889|8.6|6.15|720451
11|LAS VEGAS|Star|0|0|0|0|0|0.295|5.024|0|0|0|0|0|0|0|0|0.11|3.415|1.023|0|0|0|4737|65.8|32.7|100|38.8|4.42|452701
11|LAS VEGAS|Slapp|0|0|0|0|0|84.317|0|0|0|0|0|0|0|0|0|4.745|17.631|0|0.336|0|0|2485|27.8|13.6190393234422|93.6|11.4|5.45|110258
11|LOS ANGELES|Jodo|0|0|0|0|0|100.939|27.473|0|0|0|0|0|0|0|0|39.599|298.533|109.622|748.469|0|0|4509|126.555555555556|174.063255711376|50.2410774410774|3.11111111111111|2.96|12483985
11|LOS ANGELES|Star|0|0|0|0|0|102.493|3.641|0|0|0|0|0|0|0|0|54.824|297.383|8.015|10.539|0|0|7118|276|396.92787755102|99.6969696969697|22|7.11|11225894
11|LOS ANGELES|Westhold|0|0|0|0|0|121.322|2.586|0|0|0|0|0|0|0|0|52.631|169.191|4.768|22.509|0|0|8507|531.6|537.130557951969|98.6888888888889|14.1|3.55|15056414
11|LOS ANGELES|Greenbo|0|0|0|0|0|37.062|0|0|0|0|0|0|0|0|0|33.799|591.161|0|0|0|0|2958|75.6|109.08952442261|95.7636363636364|8.8|5.24|2865466
11|LOS ANGELES|Boxy|0|0|0|0|0|0|12.408|0|0|0|0|0|0|0|0|0|0|60.316|13.862|0|0|4794|106.4|197.866767854928|98.5868686868687|16|9.88|5052532
11|LOS ANGELES|Slapp|0|0|0|0|0|283.217|0|0|0|0|0|0|0|0|0|123.407|328.413|0|2.931|0|0|5819|237.1|321.507077222294|97.9868686868687|14.8|5.91|5887489
11|MEMPHIS|Star|0|0|0|0|0|0|3.791|0|0|0|0|0|0|0|0|0|0|0.221|0|0|0|2243|42.4|18.1428567073171|98.1176470588235|2.35294117647059|0.51|264256
11|MIAMI-FT. LAUDERDALE|Jodo|0|0|0|0|0|156.355|9.129|0|0|0|0|0|0|0|0|19.714|36.716|17.459|85.971|0|0|4657|63.7|35.750968818497|52.0529741863075|6.4983164983165|3.41|5523211
11|MIAMI-FT. LAUDERDALE|Star|0|0|0|0|0|26.116|2.964|0|0|0|0|0|0|0|0|3.275|88.443|4.705|12.41|0|0|8015|296.7|217.47|100|19.2929292929293|5.83|6976359
11|NASHVILLE|Jodo|0|0|0|0|0|9.407|5.505|0|0|0|0|0|0|0|0|0.315|9.491|2.266|1.376|0|0|4012|80.1333333333333|26.6405711928402|48.7746031746032|1.4021164021164|1.01|3446725
11|NASHVILLE|Star|0|0|0|0|0|1.223|1.855|0|0|0|0|0|0|0|0|0.032|7.636|0.204|0|0|0|3318|75.3|24.384392010206|94.5714285714286|1.66666666666667|3.64|795422
11|NATIONAL|Jodo|290.422|248.644|0|72.753|122.919|0|0|3448.177|51984.523|17244|72751.25|1355.697|9852.873|2352.149|37187.262|0|0|0|0|0|0|3658|279.577777777778|11274.6774381546|45.3510412769672|1.70096021947874|2.56|360246496
11|NATIONAL|Star|378.288|55.589|0|66.823|286.39|0|0|4576.778|34554.936|3592.1|28207.5|1590.336|6365.293|4453.59|24527.861|0|0|0|0|0|0|3827|217.4|9367.00405414585|93.4567901234568|5.92592592592593|4.37|133310950
11|NATIONAL|Westhold|0|0|0|37.904|287.926|0|0|0|285.72|0|785.4|260.235|2844.408|3731.563|23999.925|0|0|0|0|0|0|2321|254.6|8534.89769132985|68.641975308642|1.48148148148148|2.76|80248501
11|NATIONAL|Greenbo|343.871|0|0|0|0|0|0|2511.751|13020.719|0|378.7|0|0|0|0|0|0|0|0|0|0|1317|94|3391.66194250571|59.0123456790123|1.35802469135802|4.72|28231266
11|NATIONAL|Boxy|325.717|42.145|42.854|201.458|216.577|0|0|4233.392|27688.029|3049.7|7818.32|1158.388|7634.699|3922.795|19098.526|0|0|0|0|2.718|4.116|2918|121|5492.45065666504|86.4421997755331|5.06172839506173|5.2|71361390
11|NATIONAL|Slapp|0|0|0|0|15.595|0|0|0|0|0|0|0|839.654|178.072|3825.034|0|0|0|0|0|0|723|147.4|5934.51384201681|32.2334455667789|1.35802469135802|5.07|18357323
11|NEW ORLEANS|Jodo|0|0|0|0|0|0|20.074|0|0|0|0|0|0|0|0|0|0|13.118|2.076|0|0|3958|87.8333333333333|51.3326180576065|44.7890511645666|2.96809373806796|1.24|6750113
11|NEW ORLEANS|Boxy|0|0|0|0|0|0|17.562|0|0|0|0|0|0|0|0|0|0|10.316|0|0|0|4813|74.1|44.0734783370269|97.8927405498282|10.2459192439863|3.13|1297424
11|NEW YORK|Jodo|0|0|0|0|0|8.799|0|0|0|0|0|0|0|0|0|4.738|17.656|0|11.204|0|0|1274|8.66666666666667|30.2646737943329|43.5555555555556|3.14529914529914|5.47|1412082
11|NEW YORK|Star|0|0|0|0|0|51.952|5.6|0|0|0|0|0|0|0|0|17.297|129.73|23.624|40.6|0|0|2021|36.8|135.18003125|99.3846153846154|26.1538461538462|8.29|2197572
11|NEW YORK|Greenbo|0|0|0|0|0|34.792|0|0|0|0|0|0|0|0|0|25.838|168.39|0|4.152|0|0|418|2.4|8.26083903328773|67.6923076923077|3.69230769230769|5.92|93535
11|NEW YORK|Boxy|0|0|0|0|0|0|9.22|0|0|0|0|0|0|0|0|0|5.839|73.754|58.604|0|0|2462|34.4|125.6809375|99.3846153846154|25.2307692307692|8.58|1987864
11|ORLANDO-DAYTONA BCH-MELBRN|Jodo|0|0|0|0|0|55.095|0|0|0|0|0|0|0|0|0|3.935|13.431|0|57.28|0|0|4964|70.0333333333333|36.0599975056001|55.1555555555556|6.73333333333333|2.98|5609767
11|ORLANDO-DAYTONA BCH-MELBRN|Star|0|0|0|0|0|0.036|1.509|0|0|0|0|0|0|0|0|0.003|8.167|0.77|0|0|0|6106|141.1|77.264|100|10.3|4.96|2477286
11|ORLANDO-DAYTONA BCH-MELBRN|Boxy|0|0|0|0|0|0|0.625|0|0|0|0|0|0|0|0|0|0|0.258|2.789|0|0|6341|101.9|57.267|100|13.6|5.84|1853085
11|PHOENIX (PRESCOTT)|Jodo|0|0|0|0|0|83.187|6.097|0|0|0|0|0|0|0|0|15.147|79.718|17.291|74.076|0|0|5894|118.711111111111|70.2950260426154|65.8421997755331|5.31986531986532|3.44|10193493
11|PHOENIX (PRESCOTT)|Star|0|0|0|0|0|0.709|5.116|0|0|0|0|0|0|0|0|0.084|9.11|1.823|2.853|0|0|5909|128.5|90.3143775510204|99.8989898989899|23.5353535353535|5.37|2621867
11|PHOENIX (PRESCOTT)|Westhold|0|0|0|0|0|43.304|0|0|0|0|0|0|0|0|0|3.031|3.995|0|0|0|0|4259|89.6|53.1704932560751|94.7969696969697|6.16161616161616|2.99|1269310
11|PHOENIX (PRESCOTT)|Greenbo|0|0|0|0|0|34.277|0|0|0|0|0|0|0|0|0|7.406|91.764|0|0|0|0|3976|73.1|52.6647917710456|94.8959595959596|11.4141414141414|3.26|1434472
11|PHOENIX (PRESCOTT)|Slapp|0|0|0|0|0|152.725|0|0|0|0|0|0|0|0|0|14.199|60.399|0|0|0|0|3794|113.5|98.7596435462025|90.889898989899|16.7676767676768|4.48|1703506
11|PORTLAND OR|Jodo|0|0|0|0|0|16.27|0|0|0|0|0|0|0|0|0|2.074|2.879|0|0.806|0|0|3725|44.4111111111111|14.9992397000281|41.5272727272727|3.21111111111111|2.89|1410471
11|PORTLAND OR|Star|0|0|0|0|0|1.534|3.17|0|0|0|0|0|0|0|0|0.13|5.301|1.105|0|0|0|5167|116.4|45.0185936627282|99.3939393939394|11.6|5.01|1484515
11|RALEIGH-DURHAM (FAYETVLLE)|Jodo|0|0|0|0|0|25.821|0|0|0|0|0|0|0|0|0|2.323|2.64|0|31.159|0|0|2317|27.5333333333333|31.548431491286|55.2469559470246|8.58461069168001|2.49|2183896
11|RALEIGH-DURHAM (FAYETVLLE)|Star|0|0|0|0|0|8.286|3.302|0|0|0|0|0|0|0|0|0.906|26.41|0.401|0|0|0|3250|42|48.7264782608696|99.3594143216655|37.9455502173416|5.57|697860
11|RALEIGH-DURHAM (FAYETVLLE)|Boxy|0|0|0|0|0|0|12.03|0|0|0|0|0|0|0|0|0|0|2.075|0|0|0|2538|28|32.2826072463768|98.4991992679021|27.7099061999542|4.69|437837
11|RICHMOND-PETERSBURG|Star|0|0|0|0|0|0|4.915|0|0|0|0|0|0|0|0|0|0|0.407|0|0|0|3708|39.2|41.94|100|20.8|3.52|628988
11|SACRAMNTO-STKTON-MODESTO|Jodo|0|0|0|0|0|73.655|0|0|0|0|0|0|0|0|0|5.399|4.549|0|0.938|0|0|2234|22.8444444444444|26.3625840750499|49.6222222222222|3.51111111111111|2.85|885889
11|SACRAMNTO-STKTON-MODESTO|Star|0|0|0|0|0|0.291|4.09|0|0|0|0|0|0|0|0|0.047|3.689|2.724|0.257|0|0|4128|49.2|56.766|100|22.6|2.04|829892
11|SACRAMNTO-STKTON-MODESTO|Westhold|0|0|0|0|0|44.538|0|0|0|0|0|0|0|0|0|3.219|14.977|0|8.194|0|0|2814|21.8|25.471381443299|99.4|12.4|1.02|360089
11|SACRAMNTO-STKTON-MODESTO|Slapp|0|0|0|0|0|72.656|0|0|0|0|0|0|0|0|0|4.021|21.718|0|0.021|0|0|1206|12.4|14.1859873086973|93.6|17.4|2.46|121415
11|SAN ANTONIO|Jodo|0|0|0|0|0|228.421|14.582|0|0|0|0|0|0|0|0|14.152|83.704|34.21|72.08|0|0|2080|198.8|106.183992777456|46.2222222222222|0|1.75|7955728
11|SAN ANTONIO|Star|0|0|0|0|0|0|4.067|0|0|0|0|0|0|0|0|0|0.18|0.68|1.772|0|0|1802|176.4|94.5752653061224|99.6|0|2.51|1660228
11|SAN ANTONIO|Westhold|0|0|0|0|0|75.257|0|0|0|0|0|0|0|0|0|3.579|5.198|0|197.682|0|0|1582|181|97.3290760963175|88.2|0|2.91|1304187
11|SAN ANTONIO|Greenbo|0|0|0|0|0|34.15|0|0|0|0|0|0|0|0|0|3.009|95.686|0|0|0|0|1785|209.2|112.636791237113|96.8|0|4.26|1876935
11|SAN ANTONIO|Slapp|0|0|0|0|0|97.336|0|0|0|0|0|0|0|0|0|3.826|12.379|0|27.317|0|0|502|70|37.7186986118704|54|0|0.52|258672
11|SAN DIEGO|Jodo|0|0|0|0|0|151.89|25.968|0|0|0|0|0|0|0|0|17.42|56.437|12.472|168.947|0|0|2210|33.6222222222222|30.5054675074077|48.9555555555556|5.08888888888889|3.45|843287
11|SAN DIEGO|Star|0|0|0|0|0|1.737|2.256|0|0|0|0|0|0|0|0|0.152|5.409|0.762|0.832|0|0|4687|70.6|63.89|100|34.6|5.8|883926
11|SAN DIEGO|Westhold|0|0|0|0|0|50.864|0|0|0|0|0|0|0|0|0|7.329|9.604|0|176.916|0|0|3845|35.2|31.896|100|11.2|3.88|460137
11|SAN DIEGO|Greenbo|0|0|0|0|0|51.351|0|0|0|0|0|0|0|0|0|6.493|116.774|0|0|0|0|2091|17.8|15.8428571428571|98|16|5.5|218784
11|SAN DIEGO|Boxy|0|0|0|0|0|0|6.434|0|0|0|0|0|0|0|0|0|0|17.786|0.225|0|0|3095|34.8|31.532|100|25|9.47|417869
11|SAN DIEGO|Slapp|0|0|0|0|0|186.962|0|0|0|0|0|0|0|0|0|13.363|81.911|0|0|0|0|3064|49.6|44.6142857142857|98|24.6|4.86|398136
